client_id,date,sex,age,car,car_type,decline_app_cnt,score_bki,bki_request_cnt,region_rating,income,foreign_passport,default
27811,04-02-2014,0,25,0,0,0,-2.50327635,1,50,14000,0,0
56623,05-03-2014,0,45,0,0,0,-1.7790732,0,50,30000,0,0
86073,02-04-2014,0,34,1,0,0,-1.5703117,0,50,15000,0,0
58654,07-03-2014,1,38,1,1,0,-2.33324693,3,50,120000,0,0
49848,26-02-2014,0,27,0,0,0,-1.27908656,1,40,20000,0,0
81443,29-03-2014,0,33,0,0,0,-1.80120974,4,80,30000,0,0
52888,01-03-2014,0,44,0,0,0,-2.77003091,2,50,34000,0,0
11945,19-01-2014,1,34,0,0,2,-1.14802212,0,80,37500,1,0
104642,23-04-2014,0,57,0,0,0,-1.34398727,5,40,30000,0,1
17612,24-01-2014,0,52,0,0,0,-1.78042193,2,60,40000,1,0
51152,27-02-2014,1,23,0,0,0,-2.83900776,1,60,30000,0,0
277,03-01-2014,0,35,1,1,0,-1.32335272,8,20,25000,0,0
77950,25-03-2014,1,55,0,0,0,-1.91015486,2,60,30000,0,0
26944,03-02-2014,0,51,0,0,0,-2.34156824,0,50,15000,0,0
22314,29-01-2014,0,34,0,0,0,-2.34863663,3,80,30000,0,0
19338,27-01-2014,0,30,0,0,0,-1.10177936,3,40,50000,0,0
36675,12-02-2014,0,32,1,1,0,-1.52642194,0,80,60000,0,0
86699,03-04-2014,0,54,0,0,0,-2.27846591,0,70,17000,0,0
5846,13-01-2014,0,39,1,0,1,-1.81155915,5,40,19000,0,0
36189,12-02-2014,1,29,1,1,0,-2.5102795,2,50,40000,0,0
27104,03-02-2014,1,56,0,0,0,-1.49138205,2,80,12600,0,1
99442,16-04-2014,0,41,0,0,0,-1.59744346,2,70,50000,0,0
51920,28-02-2014,0,28,0,0,0,-1.67043571,0,80,35000,0,0
90103,06-04-2014,1,26,0,0,0,-1.80558089,2,80,55000,0,0
92447,08-04-2014,1,44,0,0,1,-1.36645405,0,70,60000,0,0
50877,27-02-2014,0,55,0,0,0,-1.94293699,1,60,50000,0,0
24046,31-01-2014,0,38,0,0,0,-1.87043644,1,40,30000,0,0
25519,01-02-2014,1,29,1,1,0,-2.24244385,3,80,35000,0,0
68027,17-03-2014,0,43,0,0,0,-1.16083767,3,40,75000,0,0
21827,29-01-2014,1,37,0,0,0,-1.23236847,2,50,35000,0,1
48934,25-02-2014,1,31,1,0,2,-1.95356405,5,30,14000,0,0
40511,17-02-2014,0,60,0,0,0,-2.80807584,4,80,50000,1,0
80019,28-03-2014,0,40,0,0,0,-1.95748991,1,50,10000,1,0
102240,19-04-2014,0,28,0,0,0,-2.40220212,2,80,60000,1,0
15073,22-01-2014,0,47,0,0,0,-2.95427174,0,80,28000,0,0
62321,11-03-2014,1,27,1,1,0,-2.16773934,2,40,23000,0,0
2385,08-01-2014,1,42,1,1,0,-2.46972305,3,70,90000,1,0
8017,15-01-2014,1,50,1,1,0,-2.51504777,0,40,80000,0,0
105389,24-04-2014,1,31,0,0,0,-2.14203155,1,50,35000,0,0
82036,30-03-2014,1,30,1,1,0,-2.47372288,1,70,100000,1,0
100168,17-04-2014,0,33,0,0,0,-1.77459237,2,50,40000,0,0
48457,25-02-2014,0,27,0,0,0,-2.37337585,0,50,25000,1,0
19504,27-01-2014,0,62,0,0,1,-1.98790382,4,40,19000,0,0
53411,02-03-2014,0,38,0,0,2,-1.85736292,8,60,20300,0,1
98669,15-04-2014,0,56,0,0,0,-2.3228669,1,80,43000,0,1
41863,18-02-2014,0,42,0,0,1,-1.91149186,1,40,18000,0,0
51972,28-02-2014,1,30,0,0,0,-2.12762869,1,50,50000,0,0
28399,04-02-2014,1,25,0,0,0,-2.1633642,5,40,30000,0,0
6143,13-01-2014,0,45,1,1,0,-1.30676426,1,60,15000,0,0
106312,25-04-2014,1,38,1,1,0,-2.38960055,2,80,110000,1,0
18355,25-01-2014,0,64,0,0,0,-2.00972872,2,50,9000,0,0
21084,28-01-2014,1,63,0,0,0,-1.90752866,1,80,15000,0,1
94290,10-04-2014,0,29,0,0,0,-1.38541348,5,80,65000,0,0
69339,18-03-2014,0,36,0,0,0,-1.60093741,1,50,30000,0,0
55221,04-03-2014,1,42,0,0,0,-1.18228468,0,50,18000,0,1
30387,06-02-2014,0,43,0,0,0,-2.34092445,0,40,36000,0,1
36305,12-02-2014,1,35,0,0,1,-1.96991126,3,40,38000,0,1
36594,12-02-2014,0,59,0,0,0,-2.40892003,1,50,18000,0,0
104947,23-04-2014,0,58,0,0,1,-1.66333221,1,40,14500,0,1
108239,28-04-2014,1,39,1,1,0,-2.82116303,0,40,100000,0,0
12992,20-01-2014,1,32,0,0,2,-1.57640507,1,60,16000,0,1
62155,11-03-2014,0,68,0,0,0,-2.74916901,2,40,14000,0,0
51099,27-02-2014,0,23,0,0,0,-1.61247314,2,40,15000,0,0
20879,28-01-2014,0,37,0,0,0,-1.85020463,2,60,30000,0,0
2455,08-01-2014,1,41,0,0,2,-1.79955105,1,60,80000,1,0
79064,27-03-2014,1,48,1,0,0,-2.09680788,1,60,30000,0,0
28065,04-02-2014,0,42,0,0,0,-2.1235548,1,50,20000,0,0
58955,07-03-2014,1,59,0,0,0,-2.36400782,4,50,30000,0,0
72806,20-03-2014,1,53,0,0,0,-2.47932732,1,50,10000,0,0
103652,22-04-2014,1,37,1,0,0,-1.8117834,0,60,45000,1,0
78519,26-03-2014,0,30,1,1,0,-1.43394873,0,60,40000,0,0
72703,20-03-2014,1,22,0,0,0,-2.00013321,1,60,43000,0,1
78406,26-03-2014,1,22,0,0,0,-2.54115504,0,80,35000,1,0
95072,11-04-2014,0,29,0,0,0,-2.78170588,0,80,65000,1,0
56116,04-03-2014,0,40,1,0,0,-1.94914507,2,80,18000,0,0
38636,14-02-2014,1,25,0,0,1,-2.45183179,3,50,30000,0,0
60012,09-03-2014,1,43,1,0,0,-1.86173038,5,40,36000,0,0
103066,21-04-2014,0,42,1,1,0,-2.46339539,2,80,75000,0,0
66419,15-03-2014,0,32,0,0,0,-2.05924428,3,60,30000,0,0
97809,14-04-2014,1,50,0,0,1,-1.20925384,3,40,50000,0,1
13894,21-01-2014,0,40,0,0,0,-1.91725819,0,60,30000,0,0
48652,25-02-2014,1,35,0,0,0,-2.48372022,2,80,15000,1,0
29690,05-02-2014,1,32,0,0,1,-1.18956599,5,60,28000,0,0
66094,15-03-2014,0,63,0,0,0,-1.67692973,3,50,24000,0,0
67497,16-03-2014,1,28,1,1,0,-2.14279002,0,50,30000,0,0
46100,22-02-2014,1,30,0,0,0,-2.0833314,2,80,45000,0,0
1208,05-01-2014,1,53,0,0,0,-0.99250211,3,40,37000,0,0
91089,07-04-2014,1,48,1,1,0,-2.022742,0,80,60000,0,0
7685,15-01-2014,1,25,0,0,0,-1.01694137,4,70,30000,0,0
16860,24-01-2014,0,49,0,0,0,-2.17510788,0,50,12500,0,0
26087,02-02-2014,1,49,0,0,0,-1.66167768,1,60,40000,0,0
55691,04-03-2014,1,55,1,0,0,-2.48847535,3,80,50000,0,0
44790,21-02-2014,1,39,1,0,0,-1.88418076,1,40,20000,0,1
28309,04-02-2014,1,31,1,0,0,-2.46145262,2,60,33000,0,0
76022,24-03-2014,1,42,1,0,0,-1.07002803,1,50,20000,0,0
19596,27-01-2014,0,34,0,0,0,-2.40628714,0,60,8000,0,0
3631,09-01-2014,1,29,1,1,0,-0.8106628,5,50,80000,0,0
1709,06-01-2014,1,32,1,0,0,-1.69042804,0,80,90000,1,0
26422,02-02-2014,1,42,1,1,0,-1.92643465,6,80,70000,0,0
24843,31-01-2014,1,42,1,1,0,-2.23434862,0,70,22000,0,0
1141,05-01-2014,0,63,0,0,0,-2.20752235,0,80,40000,0,0
38976,15-02-2014,1,39,0,0,0,-2.23778171,0,50,22000,0,0
75775,23-03-2014,0,32,0,0,1,-2.2560679,1,50,17000,0,0
92022,08-04-2014,0,50,0,0,0,-2.12133204,2,40,23000,0,0
35429,11-02-2014,0,41,0,0,0,-0.92914775,4,40,52000,0,0
90769,07-04-2014,0,27,0,0,0,-1.38251064,0,60,12000,0,0
80389,28-03-2014,0,47,0,0,0,-0.67850872,4,60,60000,0,1
1308,05-01-2014,1,26,0,0,1,-0.90702921,4,50,40000,0,1
18952,26-01-2014,1,30,0,0,0,-1.92641393,3,80,35000,0,0
58343,06-03-2014,0,21,0,0,0,-2.28819815,0,60,27000,0,0
77989,25-03-2014,0,43,0,0,0,-2.32444947,1,60,20000,0,0
84755,01-04-2014,1,57,1,1,0,-2.06198721,0,50,30000,0,0
105210,24-04-2014,1,25,0,0,0,-1.77556873,0,80,40000,0,0
44696,21-02-2014,1,44,1,1,0,-1.62438069,0,40,30000,0,0
46841,23-02-2014,1,26,1,1,0,-1.38650795,2,80,60000,1,0
74966,22-03-2014,1,50,1,1,0,-1.81504522,3,40,40000,0,0
100456,17-04-2014,0,31,0,0,0,-2.06521566,1,80,40000,0,0
57170,05-03-2014,0,30,1,0,1,-1.69455053,7,40,30000,0,1
20220,27-01-2014,0,28,0,0,0,-1.3741295,5,60,20000,0,0
85091,01-04-2014,0,49,0,0,0,-1.2616626,0,60,12000,0,0
55569,04-03-2014,0,25,0,0,0,-2.29591211,1,50,25000,0,0
39421,15-02-2014,1,43,0,0,0,-2.50668393,4,80,34000,0,0
63923,13-03-2014,0,44,1,1,0,-1.50920937,0,50,140000,0,0
13284,20-01-2014,0,49,1,1,0,-1.71359171,4,70,45000,1,0
26763,03-02-2014,0,41,0,0,0,-1.76833391,2,60,50000,0,0
64354,13-03-2014,1,54,0,0,0,-2.81478643,2,50,10000,0,0
58479,07-03-2014,0,41,0,0,0,-2.12848317,1,60,15000,0,0
37773,13-02-2014,0,46,0,0,0,-1.72776808,2,70,45000,0,0
55779,04-03-2014,0,23,0,0,0,-1.81023872,1,50,20000,0,0
81533,29-03-2014,1,35,1,1,2,-1.6991736000000002,0,50,30000,0,0
25880,01-02-2014,1,37,0,0,0,-1.58079164,0,50,35000,0,0
30655,06-02-2014,0,47,0,0,0,-1.08728696,0,40,15000,0,0
99932,17-04-2014,1,38,0,0,0,-2.8099148,3,50,30000,0,0
85377,02-04-2014,0,29,1,1,0,-1.59156475,0,50,30000,0,0
75251,23-03-2014,1,37,0,0,0,-2.16966902,3,50,53000,0,0
359,03-01-2014,0,56,0,0,0,-1.91639165,4,50,15000,0,0
139,02-01-2014,1,37,0,0,1,-1.16277544,2,40,100000,0,0
74028,21-03-2014,0,29,0,0,4,-1.02179961,4,50,25000,0,0
91669,08-04-2014,1,31,1,1,0,-1.67162779,0,50,80000,0,0
62444,11-03-2014,0,34,1,0,0,-2.36367259,0,80,45000,1,0
82303,30-03-2014,0,56,1,0,0,-1.41953142,6,50,7500,0,1
43950,20-02-2014,1,32,0,0,0,-2.56645507,1,50,35000,0,1
341,03-01-2014,1,38,0,0,0,-3.04646743,0,60,100000,0,0
70394,18-03-2014,1,29,0,0,0,-2.15254617,5,60,17000,0,0
56883,05-03-2014,0,50,0,0,0,-2.24031036,1,50,30000,0,0
9570,16-01-2014,1,26,0,0,0,-2.19374446,1,80,30000,0,0
64387,13-03-2014,0,30,0,0,0,-1.68158294,3,60,40000,0,0
50099,27-02-2014,0,32,1,1,1,-1.54453226,0,80,40000,0,0
76119,24-03-2014,0,52,0,0,0,-1.44152787,0,50,15000,0,0
5499,12-01-2014,0,58,1,0,0,-1.60678695,2,50,20000,0,0
86837,03-04-2014,1,36,1,0,3,-2.61941876,1,60,35000,1,0
8557,15-01-2014,1,24,0,0,0,-2.29252495,4,50,40000,0,1
76450,24-03-2014,0,50,0,0,1,-2.01802519,7,40,40000,1,0
1933,06-01-2014,0,60,1,0,0,-2.22500363,0,40,8000,0,0
2353,08-01-2014,1,35,1,0,0,-2.48187826,4,60,100000,0,0
15849,23-01-2014,0,26,0,0,0,-2.01354897,2,40,35000,0,0
3237,09-01-2014,0,43,0,0,1,-1.09220625,4,50,15000,0,0
27717,03-02-2014,1,40,1,1,0,-2.00000488,1,50,25000,1,0
42262,18-02-2014,1,24,0,0,0,-1.86362908,0,60,18000,0,1
105456,24-04-2014,1,47,1,0,3,-1.75237499,2,60,55000,0,0
36576,12-02-2014,0,51,1,0,0,-1.12905047,0,40,7200,0,0
59501,08-03-2014,0,48,0,0,0,-2.44459378,1,50,20000,0,0
100241,17-04-2014,1,53,0,0,0,-2.94088901,1,50,40000,0,0
71156,19-03-2014,1,45,0,0,0,-1.77526279,0,50,20000,0,0
14974,22-01-2014,0,21,0,0,0,-2.22848895,0,40,10000,0,0
63919,13-03-2014,1,28,1,0,1,-1.6855336,2,50,25000,0,0
20539,28-01-2014,0,36,1,0,0,-2.29049299,3,40,20000,0,0
61517,11-03-2014,0,59,0,0,0,-2.27011557,2,40,10200,0,0
25373,01-02-2014,0,25,0,0,0,-1.5135335,1,50,35000,0,0
18801,26-01-2014,1,26,0,0,0,-2.46669811,1,60,50000,1,0
6345,13-01-2014,0,47,0,0,0,-1.45546262,2,60,60000,0,0
71676,19-03-2014,1,21,0,0,4,-2.28458436,3,50,20000,0,1
66322,15-03-2014,0,59,0,0,0,-2.3415104,0,50,18000,0,1
30404,06-02-2014,0,23,0,0,0,-2.11175888,2,80,27000,0,0
23174,30-01-2014,1,34,0,0,0,-1.97656826,1,50,80000,0,0
27735,03-02-2014,0,33,1,1,0,-1.59307883,2,60,70000,0,0
31779,07-02-2014,1,60,1,1,0,-1.89968142,1,60,36000,0,1
8037,15-01-2014,0,31,0,0,3,-1.43575222,0,40,20000,0,0
73852,21-03-2014,1,28,1,0,0,-1.54367156,2,40,40000,0,0
71850,19-03-2014,0,64,1,1,0,-2.72816916,0,60,28000,0,0
22053,29-01-2014,0,55,0,0,0,-1.42494228,7,80,30000,1,0
84093,01-04-2014,0,36,0,0,0,-1.76759925,4,60,21000,0,0
2170,07-01-2014,0,34,1,1,0,-1.34955204,5,50,105000,1,0
53162,02-03-2014,1,31,0,0,0,-1.73588126,4,50,40000,0,0
79675,27-03-2014,0,43,1,1,0,-2.52919868,0,70,70000,0,0
18694,26-01-2014,0,47,0,0,0,-2.03976625,2,80,50000,0,0
26418,02-02-2014,0,39,0,0,1,-1.33335886,0,40,23000,0,1
77363,25-03-2014,1,26,0,0,0,-2.34165249,1,50,18000,0,0
91370,07-04-2014,0,45,0,0,0,-2.2702997000000003,0,60,10000,0,0
72128,20-03-2014,1,43,0,0,0,-2.05539857,0,80,62000,0,0
37227,13-02-2014,0,31,0,0,0,-2.51872713,1,80,30000,0,0
47094,24-02-2014,1,41,1,1,0,-2.63180754,2,60,50000,0,0
7598,15-01-2014,0,27,0,0,0,-1.27144451,2,70,35000,0,0
89860,06-04-2014,1,24,0,0,0,-1.04951007,2,50,25000,0,0
70189,18-03-2014,1,26,0,0,1,-1.60255727,2,70,70000,0,1
93763,10-04-2014,0,48,0,0,0,-2.21078665,1,60,10000,0,0
98747,15-04-2014,1,40,0,0,0,-1.9504307,3,40,70000,0,0
19800,27-01-2014,1,45,0,0,0,-0.24427262,8,70,60000,1,0
42360,18-02-2014,0,35,0,0,1,-1.0884757,1,50,18000,0,0
7070,14-01-2014,0,37,0,0,0,-0.65769702,4,40,30000,0,0
107811,27-04-2014,0,25,0,0,0,-3.01482841,1,80,30000,0,0
42418,19-02-2014,0,42,0,0,0,-1.65100683,0,50,12000,0,0
106913,26-04-2014,1,48,1,1,0,-1.77526279,1,50,60000,0,0
5745,12-01-2014,0,23,0,0,0,-1.81839221,1,50,20000,0,0
48516,25-02-2014,1,32,0,0,0,-3.08470776,0,50,200000,1,0
17439,24-01-2014,0,69,0,0,2,-1.57307047,10,50,5000,1,0
95041,11-04-2014,1,26,1,1,0,-2.04421886,4,60,50000,1,0
91576,08-04-2014,0,45,0,0,0,-1.79096351,2,50,15000,0,0
77488,25-03-2014,1,59,1,1,0,-1.18620844,1,80,85000,0,0
930,04-01-2014,1,24,0,0,0,-1.32855097,0,60,20000,0,0
109010,29-04-2014,0,37,1,1,0,-2.22705235,1,50,60000,0,0
22853,30-01-2014,0,51,1,1,0,-2.42551056,0,60,15000,0,0
8768,16-01-2014,1,32,1,0,0,-2.07499165,0,50,15000,0,0
11121,18-01-2014,1,23,0,0,1,-1.55244142,1,50,20000,0,0
47499,24-02-2014,0,31,0,0,0,-2.09562826,0,80,25000,0,0
94334,10-04-2014,0,53,0,0,1,-2.58183353,2,80,40000,0,1
11739,19-01-2014,1,39,1,1,0,-1.56294071,2,60,60000,0,0
44015,20-02-2014,1,26,0,0,2,-1.32172331,0,80,40000,0,0
2012,07-01-2014,0,57,0,0,0,-1.46071092,2,50,25000,0,0
17298,24-01-2014,0,49,1,0,0,-2.00036536,3,50,18000,0,0
40380,17-02-2014,1,39,1,1,0,-2.78517276,2,30,26000,0,0
71443,19-03-2014,1,25,0,0,0,-1.2512616,4,60,20000,0,0
44180,20-02-2014,0,56,0,0,0,-2.24066959,4,40,140000,1,1
84527,01-04-2014,1,46,1,1,0,-1.61285753,0,70,50000,1,1
93377,09-04-2014,0,31,0,0,0,-1.50039589,2,70,45000,0,0
21313,28-01-2014,1,38,0,0,0,-1.83414085,0,50,15000,0,0
91704,08-04-2014,0,28,1,0,0,-2.206004,4,40,44000,1,0
39333,15-02-2014,0,28,1,0,1,-1.50350357,2,50,35000,0,1
68804,17-03-2014,0,56,0,0,0,-1.95460397,2,50,25000,0,0
81927,30-03-2014,1,44,1,1,0,-1.43860697,0,80,120000,0,0
76709,24-03-2014,1,28,1,0,0,-1.63995312,1,50,20000,0,0
40604,17-02-2014,0,52,0,0,0,-1.92079918,3,60,67000,0,0
88504,04-04-2014,0,39,0,0,0,-2.4927372,3,50,10000,0,0
101666,18-04-2014,0,36,0,0,0,-2.57670028,4,50,26000,0,0
45735,22-02-2014,1,57,0,0,0,-1.71540705,1,50,30000,1,0
85921,02-04-2014,0,56,1,0,0,-1.18838696,2,70,70000,1,0
83556,31-03-2014,0,62,0,0,0,-2.63336708,0,50,73000,1,0
66678,15-03-2014,1,34,0,0,0,-2.03183848,1,40,30000,0,0
75770,23-03-2014,1,24,0,0,0,-1.76926238,1,70,50000,0,0
47776,24-02-2014,1,29,0,0,1,-2.47384448,6,60,11000,0,0
64048,13-03-2014,1,32,1,0,0,-1.63825135,1,40,17000,0,0
15435,22-01-2014,0,24,0,0,0,-2.4125589,4,70,21000,0,0
82280,30-03-2014,0,31,0,0,0,-2.40356873,2,50,35000,0,0
68671,17-03-2014,1,32,0,0,0,-1.5791309,2,70,40000,0,0
54313,03-03-2014,0,32,1,0,0,-1.3373699,2,60,25000,0,0
39759,16-02-2014,0,55,0,0,0,-1.36257755,4,50,17000,0,0
52396,01-03-2014,0,44,0,0,0,-1.01212069,3,40,50000,0,1
79004,27-03-2014,0,55,0,0,0,-1.83876719,0,80,30000,1,0
84163,01-04-2014,0,33,0,0,0,-0.93058225,1,50,50000,0,1
17859,25-01-2014,1,25,1,1,0,-1.72604397,2,70,70000,0,0
100128,17-04-2014,0,44,0,0,0,-1.57454602,1,60,9000,0,0
42850,19-02-2014,0,62,0,0,0,-1.64585287,2,60,9800,0,1
93548,09-04-2014,1,71,1,1,0,-1.94508504,0,80,18000,1,0
36028,12-02-2014,1,29,0,0,0,-2.0321572,2,80,50000,0,0
62494,11-03-2014,1,25,0,0,1,-2.41122623,1,60,25000,0,0
61050,10-03-2014,1,54,1,1,0,-2.36947802,0,80,30000,0,0
75750,23-03-2014,0,41,0,0,0,-2.37956031,3,60,20000,0,0
36789,12-02-2014,0,21,0,0,0,-2.26020134,0,50,21000,0,0
108531,28-04-2014,1,45,0,0,0,-2.83231675,3,50,20000,0,0
90487,07-04-2014,0,35,1,0,0,-1.43480811,4,40,25000,0,0
36269,12-02-2014,1,31,0,0,0,-1.91027791,0,60,40000,0,0
100963,18-04-2014,0,23,0,0,0,-2.51877211,3,60,25000,0,0
17515,24-01-2014,1,33,0,0,0,-2.10286111,0,50,5000,1,0
79286,27-03-2014,0,26,0,0,0,-1.01309066,1,80,32000,0,0
10517,17-01-2014,1,41,1,1,0,-2.32601073,1,50,20000,0,0
100124,17-04-2014,0,48,0,0,0,-2.13757018,1,50,35000,0,0
7462,14-01-2014,1,44,1,1,0,-2.06374541,3,70,40000,1,0
38393,14-02-2014,0,30,0,0,0,-1.55247266,5,50,30000,0,0
50584,27-02-2014,0,35,0,0,0,-2.24566138,0,60,10000,0,0
107473,27-04-2014,0,44,0,0,0,-2.06362619,5,50,35000,1,0
105369,24-04-2014,0,50,1,0,0,-1.94904537,0,80,42000,0,0
74879,22-03-2014,0,40,0,0,0,-1.09456382,1,60,30000,0,0
77873,25-03-2014,1,54,0,0,0,-2.25785207,2,50,14000,0,0
37438,13-02-2014,0,63,0,0,0,-1.50771609,1,60,7500,0,0
74965,22-03-2014,0,64,1,0,2,-2.03270447,2,50,15000,0,0
38245,14-02-2014,0,36,1,0,1,-1.56924099,0,40,25000,0,1
31706,07-02-2014,0,23,0,0,3,-1.67297034,2,50,10000,0,0
67535,16-03-2014,1,36,0,0,0,-2.06303046,1,60,30000,0,0
89901,06-04-2014,1,36,0,0,0,-2.28775188,5,60,20000,0,0
48439,25-02-2014,1,32,1,0,0,-2.43460984,1,80,65000,1,0
34625,11-02-2014,1,30,0,0,0,-1.80961642,3,50,45000,0,0
2283,07-01-2014,1,28,0,0,3,-1.10466177,2,50,25000,0,0
94476,10-04-2014,1,36,1,1,0,-1.95304161,0,60,28000,0,0
28670,04-02-2014,1,25,1,1,0,-2.19043434,2,60,20000,0,0
78929,27-03-2014,1,21,0,0,0,-1.5596188,4,80,45000,0,0
22786,30-01-2014,0,30,0,0,0,-2.28693867,1,50,16000,0,1
71976,19-03-2014,1,30,1,1,0,-1.82638888,0,80,30000,0,0
93534,09-04-2014,1,40,0,0,0,-2.06235898,1,50,100000,0,0
6032,13-01-2014,1,30,0,0,0,-1.70040207,1,50,45000,0,0
33155,09-02-2014,1,34,0,0,1,-1.7448891,1,50,30000,0,1
30374,06-02-2014,0,43,0,0,0,-1.31540331,2,50,40000,0,0
99933,17-04-2014,0,31,1,0,0,-1.73577693,4,50,17000,0,0
77314,25-03-2014,1,44,1,1,0,-2.61123706,0,40,50000,0,0
62069,11-03-2014,1,32,1,0,0,-2.34661428,1,50,30000,0,0
60059,09-03-2014,1,34,1,0,0,-2.03163106,3,80,100000,0,0
19540,27-01-2014,0,30,0,0,0,-1.67916926,0,60,25000,0,0
17155,24-01-2014,1,48,1,1,0,-1.74429054,1,60,120000,0,0
46620,23-02-2014,0,54,0,0,0,-2.05238517,0,80,80000,1,0
106023,25-04-2014,0,41,0,0,0,-1.77526279,0,60,20000,0,0
105849,24-04-2014,0,32,1,0,0,-2.34917718,1,60,30000,0,0
64201,13-03-2014,1,21,1,0,0,-1.61961684,0,80,33000,0,1
76918,24-03-2014,0,53,0,0,0,-2.57824108,2,20,14400,0,0
70195,18-03-2014,0,50,0,0,0,-1.44998957,0,50,30000,0,0
78034,26-03-2014,0,28,1,1,0,-1.807382,0,50,20000,0,0
74638,22-03-2014,1,26,0,0,1,-1.62259633,3,50,30000,0,0
10059,17-01-2014,1,35,1,0,0,-1.96635931,2,60,20000,0,0
34611,11-02-2014,0,23,1,0,0,-1.76212393,2,80,30000,0,0
51650,28-02-2014,1,23,0,0,1,-1.47182088,0,70,30000,0,0
86121,02-04-2014,1,33,0,0,0,-1.48031832,1,70,40000,1,0
36637,12-02-2014,0,62,0,0,0,-1.36156683,1,40,13000,0,0
103359,21-04-2014,0,56,1,1,0,-2.27626844,0,40,9400,0,0
71426,19-03-2014,0,65,0,0,0,-2.69787229,1,60,26000,0,0
61351,11-03-2014,0,56,0,0,0,-2.37569661,0,50,18000,0,0
14377,21-01-2014,0,61,1,0,0,-1.46798151,5,60,4000,0,1
19087,26-01-2014,0,44,0,0,0,-1.80643051,0,70,23000,0,0
24307,31-01-2014,0,27,0,0,0,-1.80734971,1,50,20000,0,0
44410,20-02-2014,1,34,1,0,0,-2.34383505,2,60,40000,0,0
16716,24-01-2014,0,21,0,0,0,-0.95119717,0,60,5000,0,1
102113,19-04-2014,0,55,0,0,0,-2.38252902,4,50,30000,0,0
95345,11-04-2014,1,31,0,0,1,-2.04785235,1,80,5000,1,0
78932,27-03-2014,0,46,0,0,0,-1.90328391,2,60,13000,0,0
99240,16-04-2014,0,24,1,0,0,-1.76342787,0,50,20000,0,0
10652,18-01-2014,0,59,0,0,0,-2.50132208,2,40,30000,0,0
34543,11-02-2014,0,54,0,0,0,-2.78632491,1,50,30000,0,0
97939,15-04-2014,0,49,0,0,0,-2.02170657,0,50,15000,0,0
16978,24-01-2014,1,33,1,1,0,-1.80099152,3,80,120000,1,0
24996,31-01-2014,1,24,0,0,0,-1.62122783,3,50,15000,1,1
3745,09-01-2014,0,52,0,0,0,-1.10363843,0,80,60000,0,0
82910,31-03-2014,1,46,0,0,0,-1.5022258999999998,3,70,50000,0,0
38212,14-02-2014,1,26,0,0,0,-1.54280795,4,80,43500,0,0
107745,27-04-2014,0,32,0,0,0,-2.05297095,1,50,10000,0,0
46738,23-02-2014,0,40,1,1,0,-1.71409849,3,80,140000,0,0
23378,30-01-2014,0,30,0,0,0,-2.70655348,6,60,20000,0,0
67412,16-03-2014,1,67,0,0,0,-1.7725478,0,60,50000,0,0
22191,29-01-2014,1,26,0,0,0,-1.14864481,2,80,45000,1,0
3761,09-01-2014,1,24,0,0,0,-2.0210594,1,70,50000,0,0
108331,28-04-2014,0,42,0,0,0,-2.15954368,1,40,20000,0,0
35821,12-02-2014,0,56,1,1,0,-2.52419592,2,60,80000,0,0
52894,01-03-2014,0,39,1,0,0,-2.03443813,2,40,60000,0,0
79191,27-03-2014,0,39,1,1,0,-1.8079399,0,70,50000,1,0
78683,26-03-2014,0,36,0,0,0,-1.83449593,0,60,15000,0,0
37384,13-02-2014,0,32,0,0,0,-0.75023971,1,80,70000,0,0
81349,29-03-2014,0,29,0,0,0,-2.41055996,2,80,30000,0,0
3322,09-01-2014,0,45,0,0,0,-2.41649223,5,50,140000,0,0
99292,16-04-2014,1,35,0,0,0,-2.41850463,1,60,70000,0,0
55399,04-03-2014,1,51,1,1,0,-2.15404728,0,80,100000,1,0
64090,13-03-2014,0,41,0,0,0,-1.700627,6,50,35000,0,0
22433,29-01-2014,1,43,1,1,0,-1.91888212,1,50,35000,0,1
68848,17-03-2014,1,32,0,0,0,-0.9444666,3,70,35000,1,0
109396,30-04-2014,0,44,0,0,0,-1.20890019,0,40,35000,0,0
109309,30-04-2014,0,56,1,1,0,-1.85444156,5,40,150000,0,0
60349,09-03-2014,0,34,0,0,1,-1.51233992,4,70,43000,0,0
78280,26-03-2014,1,35,1,0,0,-1.56450208,1,60,35000,0,1
44364,20-02-2014,1,42,0,0,1,-1.13663887,0,50,50000,0,0
8211,15-01-2014,0,27,0,0,0,-1.57506595,0,70,30000,0,1
61036,10-03-2014,0,27,0,0,0,-2.06994567,3,80,30000,0,0
44200,20-02-2014,0,37,0,0,0,-1.43160653,7,40,20000,0,1
61441,11-03-2014,0,30,0,0,0,-2.31928387,0,60,35000,0,0
52781,01-03-2014,1,35,0,0,0,-1.70024263,4,40,30000,0,0
52782,01-03-2014,1,30,1,0,0,-1.52144429,2,50,40000,0,0
59519,08-03-2014,0,52,0,0,2,-1.49267692,1,60,40000,0,1
83277,31-03-2014,0,27,0,0,0,-1.70740344,2,50,12000,0,1
21387,28-01-2014,0,54,0,0,0,-1.92286344,1,50,7000,0,1
81555,29-03-2014,0,32,0,0,0,-2.3146208,2,40,7000,0,0
99822,17-04-2014,1,34,0,0,0,-2.45871821,2,40,45000,0,0
80651,28-03-2014,0,36,0,0,0,-2.09040794,3,50,25000,0,0
